batch_transcript-parent,,,,,,,
filename,audio_link,language_id,transcript,ground_truth_transcript,Remarks,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0004.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0004.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=fb6367777732b8168c1aef9a174a50beac86284feb6594601da8572ee73d140a#,hi-IN,अरे सर तो कहाँ तीन साल हो गए तीन साल में किसी का पैसा खत्म पूरा लोन खत्म हो जाता है जिंदगी भर का आप तो ये वाली बात कर रहे हैं पचास हजार ये तीन साल में नहीं दे पाए आप तो बताओ यार और आप पूरे अभी,अरे सर तो कहाँ तीन साल हो गए तीन साल में किसी का पैसा खत्म पूरा लोन खत्म हो जाता है जिंदगी भर का आप तो ये वाली बात कर रहे हैं पचास हजार ये तीन साल में नहीं दे पाए आप तो बताओ यार और आप पूरे अभी,,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0005.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0005.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=cd17a5b443e55bc9f84782c8e4657f186a5f59e07c80aa0192b6a2ec3d90ac3f#,hi-IN,तो आप बोल रहे हो की किसी का पैसा देना ही है मेरे को तो देना ही है भले कैसे भी हो तो पूरा पैसा दे के जाऊ आप एक बात बताओ ना तीन साल हो गए तीन साल में अगर आप दो दो हजार रुपये भी करके करते तो कितनी पेमेंट हो जाती है आपके,तो आप बोल रहे हो की किसी का पैसा देना ही है मेरे को तो देना ही है भले कैसे भी हो तो पूरा पैसा दे के जाऊ आप एक बात बताओ ना तीन साल हो गए तीन साल में अगर आप दो दो हजार रुपये भी करके करते तो कितनी पेमेंट हो जाती है आपके,,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0006.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0006.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=e7a5646ae585b25a833034298216578c646e88a9da83eaecdf536d1655ec6ec3#,hi-IN,हाँ फिर अब ऐसा भी नहीं है कि तीन तीन हज़ार रुपये भी नहीं आए हो किसी महीने भी आपका,हाँ फिर अब ऐसा भी नहीं है कि तीन तीन हज़ार रुपये भी नहीं आए हो किसी महीने भी आपका,Perfect,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0007.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0007.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=fb0fc8f2d0307dad8f09609aee7ac439e435c13493a97d629948ef7e612db767#,hi-IN,अरे नहीं सर मेरे को तो पेमेंट का बताओ ये कसम कसम सर आजकल सभी खा लेते चलते फिरते कसम खा लेते खाना तो खा नहीं रहे कसम ही खा रहे अब,अरे नहीं सर मेरे को तो पेमेंट का बताओ ये कसम कसम सर आजकल सभी खा लेते चलते फिरते कसम खा लेते खाना तो खा नहीं रहे कसम ही खा रहे अब,Perfect,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0008.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0008.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a4a59402539c1302d761a65cc9868ab9d510b6784d54a2b70fda3f13bad8897c#,hi-IN,अरे सारे हाँ आपने बोला दस से बारह चलो मान लिया आपने उससे पहले यह बोला की चलो ठीक है सर आप चिंता मत करो ये चौबीस मार्च में मार्च में सात तारीख को बोला था इक्कीस तारीख को मैं करवा दूंगा अभी सुनिए,अरे सारे हाँ आपने बोला दस से बारह चलो मान लिया आपने उससे पहले यह बोला की चलो ठीक है सर आप चिंता मत करो ये चौबीस मार्च में मार्च में सात तारीख को बोला था इक्कीस तारीख को मैं करवा दूंगा अभी सुनिए,,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0009.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0009.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=5077434e63654f91fff31f8c15494e8e5bfb61c0d13514db1ebcec3bbff36a36#,hi-IN,हाँ तो शुरू में तो कंप्यूटर ही बोलेगा बाकी बीस कॉल आपने आंसर करी है तो वो तो आप ही बताओ पेमेंट कब आपने इतनी बार कमिट किया है,हाँ तो शुरू में तो कंप्यूटर ही बोलेगा बाकी बीस कॉल आपने आंसर करी है तो वो तो आप ही बताओ पेमेंट कब आपने इतनी बार कमिट किया है,,,
hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0010.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780399943867_audio_file_13152353470_ch1_seg_0010.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=e37aa039470f1e7f36713e397ae9edef7c2c626583d125ecb427dae88cafa1ed#,hi-IN,ठीक है तो आपको कॉल बैक आ जाएगा निया मैम का आपने जो बोला है करवा देना दस से बारह दस तारीख से पहले ही करवा देना क्योंकि काम पे तो परसों जा रहे हो पाँच तारीख हो जाएगा फिर पैसा तो आ जाएगा वरना फिर बोलोगे पैसा नहीं है मेरे पास,ठीक है तो आपको कॉल बैक आ जाएगा निया मैम का आपने जो बोला है करवा देना दस से बारह दस तारीख से पहले ही करवा देना क्योंकि काम पे तो परसों जा रहे हो पाँच तारीख हो जाएगा फिर पैसा तो आ जाएगा वरना फिर बोलोगे पैसा नहीं है मेरे पास,,,
hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0001.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0001.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=6a5cc4202ea51925699fb172b667260b62ee3f81e570a1ea888313bdc21e6d61#,hi-IN,आप कुछ कर ही नहीं रही हैं बताइए हम बोले कि चलिए आपके पास केस है केस तो ख़त्म करते हैं,आप कुछ कर ही नहीं रही हैं बताइए हम बोले कि चलिए आपके पास केस है केस तो ख़त्म करते हैं,,,
hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0002.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0002.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=04a85da1cbfc5fc7824e30a5495e744115a0dc574e63153e0ffb39e81c5620c2#,hi-IN,चलिए ठीक है और जो प्रिंसिपल अमाउंट था क्या बोलते हैं दो लाख पच्चीस हज़ार ठीक है,चलिए ठीक है और जो प्रिंसिपल अमाउंट था क्या बोलते हैं दो लाख पच्चीस हज़ार ठीक है,,,
hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0003.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0003.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=a64b079029481290f103d7897a277171271b13134c60ab0b4402fade6286b31a#,hi-IN,हाँ नहीं नहीं दो इंटरेस्ट लग के हुआ है ना जो प्रिंसिपल अमाउंट था दो लाख छत्तीस हज़ार का,हाँ नहीं नहीं दो इंटरेस्ट लग के हुआ है ना जो प्रिंसिपल अमाउंट था दो लाख छत्तीस हज़ार का,,,
hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0004.wav,https://naadh-stage.s3.ap-south-1.amazonaws.com/asr/hindi_25h__1780400155238_audio_file_13152257085_ch0_seg_0004.wav?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIA4WTO33UZYLJIAH5F%2F20260702%2Fap-south-1%2Fs3%2Faws4_request&X-Amz-Date=20260702T072436Z&X-Amz-Expires=604800&X-Amz-SignedHeaders=host&X-Amz-Signature=898a9f1ee168c8f2c344efa66b04d8093c95c5e52b2d20bd91610070aace56f1#,hi-IN,और उस पर दिला दीजिए आप फुर्टी फुर्टी फिफ्टी परसेंट बोल ही रहे थे और दो तीन परसेंट और कम करवा दीजिए करवा दीजिए,और उस पर दिला दीजिए आप फुर्टी फुर्टी फिफ्टी परसेंट बोल ही रहे थे और दो तीन परसेंट और कम करवा दीजिए करवा दीजिए,,,
